NumeroDocumento;DataDocumento;Oggetto;LinkDocumento;Dipartimento;DirezioneGenerale;Unita'OrganizzativaDirigenziale
187;28/03/2018;PRESA D'ATTO DELLA DELIBERAZIONE N.2 DEL 21 DICEMBRE 2017 DEL COMMISSARIO AD ACTA e PROPOSTA AL CONSIGLIO REGIONALE DEL DISEGNO DI LEGGE PER IL RICONOSCIMENTO DELLA LEGITTIMITA' DI DEBITO FUORI BILANCIO.;http://trasparenza.regione.campania.it/TRASP_DG20180000187ver08.pdf;50;11;0
190;30/03/2018;Approvazione DDL ""Variazione al bilancio di previsione finanziario per il triennio 2018-2020 della regione campania - annualita' 2018"";http://trasparenza.regione.campania.it/PD20180006302_006695842.pdf;50;13;91
190;30/03/2018;Approvazione DDL ""Variazione al bilancio di previsione finanziario per il triennio 2018-2020 della regione campania - annualita' 2018"";http://trasparenza.regione.campania.it/PD20180006302_006695843.pdf;50;13;91
190;30/03/2018;Approvazione DDL ""Variazione al bilancio di previsione finanziario per il triennio 2018-2020 della regione campania - annualita' 2018"";http://trasparenza.regione.campania.it/TRASP_DG20180000190ver11.pdf;50;13;91
198;05/04/2018;Determinazioni per la reimputazione al POC Campania 2014/2020 delle risorse utilizzate nell'ambito delle misure di salvaguardia del POR FESR 2007/2013. Istituzione di un nuovo capitolo di spesa ed iscrizione delle risorse in bilancio ai sensi dell'art. 51, comma 2, lett. a) del D. Lgs. n. 118 del 23 giugno 2011 e s.m.i., per l'attuazione della Deliberazione di G. R. n. 748 del 20 dicembre 2016.;http://trasparenza.regione.campania.it/PD20180006717_006737506.pdf;50;3;0
198;05/04/2018;Determinazioni per la reimputazione al POC Campania 2014/2020 delle risorse utilizzate nell'ambito delle misure di salvaguardia del POR FESR 2007/2013. Istituzione di un nuovo capitolo di spesa ed iscrizione delle risorse in bilancio ai sensi dell'art. 51, comma 2, lett. a) del D. Lgs. n. 118 del 23 giugno 2011 e s.m.i., per l'attuazione della Deliberazione di G. R. n. 748 del 20 dicembre 2016.;http://trasparenza.regione.campania.it/PD20180006717_006737507.pdf;50;3;0
198;05/04/2018;Determinazioni per la reimputazione al POC Campania 2014/2020 delle risorse utilizzate nell'ambito delle misure di salvaguardia del POR FESR 2007/2013. Istituzione di un nuovo capitolo di spesa ed iscrizione delle risorse in bilancio ai sensi dell'art. 51, comma 2, lett. a) del D. Lgs. n. 118 del 23 giugno 2011 e s.m.i., per l'attuazione della Deliberazione di G. R. n. 748 del 20 dicembre 2016.;http://trasparenza.regione.campania.it/TRASP_DG20180000198ver11.pdf;50;3;0
203;05/04/2018;Proposta al Consiglio Regionale di riconoscimento della legittimita' del debito fuori bilancio - Liquidazione compenso Commissario ad acta ex ordinanza TAR Campania, Sezione III, n. 5535/2017.;http://trasparenza.regione.campania.it/PD20180006732_006695606.pdf;50;11;1
203;05/04/2018;Proposta al Consiglio Regionale di riconoscimento della legittimita' del debito fuori bilancio - Liquidazione compenso Commissario ad acta ex ordinanza TAR Campania, Sezione III, n. 5535/2017.;http://trasparenza.regione.campania.it/PD20180006732_006695611.pdf;50;11;1
203;05/04/2018;Proposta al Consiglio Regionale di riconoscimento della legittimita' del debito fuori bilancio - Liquidazione compenso Commissario ad acta ex ordinanza TAR Campania, Sezione III, n. 5535/2017.;http://trasparenza.regione.campania.it/PD20180006732_006695622.pdf;50;11;1
203;05/04/2018;Proposta al Consiglio Regionale di riconoscimento della legittimita' del debito fuori bilancio - Liquidazione compenso Commissario ad acta ex ordinanza TAR Campania, Sezione III, n. 5535/2017.;http://trasparenza.regione.campania.it/PD20180006732_006695623.pdf;50;11;1
203;05/04/2018;Proposta al Consiglio Regionale di riconoscimento della legittimita' del debito fuori bilancio - Liquidazione compenso Commissario ad acta ex ordinanza TAR Campania, Sezione III, n. 5535/2017.;http://trasparenza.regione.campania.it/PD20180006732_006695624.pdf;50;11;1
203;05/04/2018;Proposta al Consiglio Regionale di riconoscimento della legittimita' del debito fuori bilancio - Liquidazione compenso Commissario ad acta ex ordinanza TAR Campania, Sezione III, n. 5535/2017.;http://trasparenza.regione.campania.it/PD20180006732_006695625.pdf;50;11;1
203;05/04/2018;Proposta al Consiglio Regionale di riconoscimento della legittimita' del debito fuori bilancio - Liquidazione compenso Commissario ad acta ex ordinanza TAR Campania, Sezione III, n. 5535/2017.;http://trasparenza.regione.campania.it/TRASP_DG20180000203ver12.pdf;50;11;1
204;05/04/2018;Variazioni al Bilancio 2018/2020: Iscrizione Provvedimenti Pluriennali - Variazioni Fondo Pluriennale Vincolato - Adeguamento Residui - Prelevamento Fondo Spese Obbligatorie e Spese Impreviste - Prelevamento Fondo Riserva di Cassa.;http://trasparenza.regione.campania.it/PD20180006727_006683502.pdf;50;13;91
204;05/04/2018;Variazioni al Bilancio 2018/2020: Iscrizione Provvedimenti Pluriennali - Variazioni Fondo Pluriennale Vincolato - Adeguamento Residui - Prelevamento Fondo Spese Obbligatorie e Spese Impreviste - Prelevamento Fondo Riserva di Cassa.;http://trasparenza.regione.campania.it/PD20180006727_006683503.pdf;50;13;91
204;05/04/2018;Variazioni al Bilancio 2018/2020: Iscrizione Provvedimenti Pluriennali - Variazioni Fondo Pluriennale Vincolato - Adeguamento Residui - Prelevamento Fondo Spese Obbligatorie e Spese Impreviste - Prelevamento Fondo Riserva di Cassa.;http://trasparenza.regione.campania.it/PD20180006727_006683504.pdf;50;13;91
204;05/04/2018;Variazioni al Bilancio 2018/2020: Iscrizione Provvedimenti Pluriennali - Variazioni Fondo Pluriennale Vincolato - Adeguamento Residui - Prelevamento Fondo Spese Obbligatorie e Spese Impreviste - Prelevamento Fondo Riserva di Cassa.;http://trasparenza.regione.campania.it/PD20180006727_006683505.pdf;50;13;91
204;05/04/2018;Variazioni al Bilancio 2018/2020: Iscrizione Provvedimenti Pluriennali - Variazioni Fondo Pluriennale Vincolato - Adeguamento Residui - Prelevamento Fondo Spese Obbligatorie e Spese Impreviste - Prelevamento Fondo Riserva di Cassa.;http://trasparenza.regione.campania.it/PD20180006727_006683506.pdf;50;13;91
204;05/04/2018;Variazioni al Bilancio 2018/2020: Iscrizione Provvedimenti Pluriennali - Variazioni Fondo Pluriennale Vincolato - Adeguamento Residui - Prelevamento Fondo Spese Obbligatorie e Spese Impreviste - Prelevamento Fondo Riserva di Cassa.;http://trasparenza.regione.campania.it/PD20180006727_006683508.pdf;50;13;91
204;05/04/2018;Variazioni al Bilancio 2018/2020: Iscrizione Provvedimenti Pluriennali - Variazioni Fondo Pluriennale Vincolato - Adeguamento Residui - Prelevamento Fondo Spese Obbligatorie e Spese Impreviste - Prelevamento Fondo Riserva di Cassa.;http://trasparenza.regione.campania.it/PD20180006727_006683509.pdf;50;13;91
204;05/04/2018;Variazioni al Bilancio 2018/2020: Iscrizione Provvedimenti Pluriennali - Variazioni Fondo Pluriennale Vincolato - Adeguamento Residui - Prelevamento Fondo Spese Obbligatorie e Spese Impreviste - Prelevamento Fondo Riserva di Cassa.;http://trasparenza.regione.campania.it/PD20180006727_006683510.pdf;50;13;91
204;05/04/2018;Variazioni al Bilancio 2018/2020: Iscrizione Provvedimenti Pluriennali - Variazioni Fondo Pluriennale Vincolato - Adeguamento Residui - Prelevamento Fondo Spese Obbligatorie e Spese Impreviste - Prelevamento Fondo Riserva di Cassa.;http://trasparenza.regione.campania.it/PD20180006727_006683511.pdf;50;13;91
204;05/04/2018;Variazioni al Bilancio 2018/2020: Iscrizione Provvedimenti Pluriennali - Variazioni Fondo Pluriennale Vincolato - Adeguamento Residui - Prelevamento Fondo Spese Obbligatorie e Spese Impreviste - Prelevamento Fondo Riserva di Cassa.;http://trasparenza.regione.campania.it/PD20180006727_006683512.pdf;50;13;91
204;05/04/2018;Variazioni al Bilancio 2018/2020: Iscrizione Provvedimenti Pluriennali - Variazioni Fondo Pluriennale Vincolato - Adeguamento Residui - Prelevamento Fondo Spese Obbligatorie e Spese Impreviste - Prelevamento Fondo Riserva di Cassa.;http://trasparenza.regione.campania.it/PD20180006727_006683513.pdf;50;13;91
204;05/04/2018;Variazioni al Bilancio 2018/2020: Iscrizione Provvedimenti Pluriennali - Variazioni Fondo Pluriennale Vincolato - Adeguamento Residui - Prelevamento Fondo Spese Obbligatorie e Spese Impreviste - Prelevamento Fondo Riserva di Cassa.;http://trasparenza.regione.campania.it/PD20180006727_006683551.pdf;50;13;91
204;05/04/2018;Variazioni al Bilancio 2018/2020: Iscrizione Provvedimenti Pluriennali - Variazioni Fondo Pluriennale Vincolato - Adeguamento Residui - Prelevamento Fondo Spese Obbligatorie e Spese Impreviste - Prelevamento Fondo Riserva di Cassa.;http://trasparenza.regione.campania.it/PD20180006727_006683616.pdf;50;13;91
204;05/04/2018;Variazioni al Bilancio 2018/2020: Iscrizione Provvedimenti Pluriennali - Variazioni Fondo Pluriennale Vincolato - Adeguamento Residui - Prelevamento Fondo Spese Obbligatorie e Spese Impreviste - Prelevamento Fondo Riserva di Cassa.;http://trasparenza.regione.campania.it/PD20180006727_006683617.pdf;50;13;91
204;05/04/2018;Variazioni al Bilancio 2018/2020: Iscrizione Provvedimenti Pluriennali - Variazioni Fondo Pluriennale Vincolato - Adeguamento Residui - Prelevamento Fondo Spese Obbligatorie e Spese Impreviste - Prelevamento Fondo Riserva di Cassa.;http://trasparenza.regione.campania.it/PD20180006727_006683618.pdf;50;13;91
204;05/04/2018;Variazioni al Bilancio 2018/2020: Iscrizione Provvedimenti Pluriennali - Variazioni Fondo Pluriennale Vincolato - Adeguamento Residui - Prelevamento Fondo Spese Obbligatorie e Spese Impreviste - Prelevamento Fondo Riserva di Cassa.;http://trasparenza.regione.campania.it/PD20180006727_006683619.pdf;50;13;91
204;05/04/2018;Variazioni al Bilancio 2018/2020: Iscrizione Provvedimenti Pluriennali - Variazioni Fondo Pluriennale Vincolato - Adeguamento Residui - Prelevamento Fondo Spese Obbligatorie e Spese Impreviste - Prelevamento Fondo Riserva di Cassa.;http://trasparenza.regione.campania.it/PD20180006727_006683620.pdf;50;13;91
204;05/04/2018;Variazioni al Bilancio 2018/2020: Iscrizione Provvedimenti Pluriennali - Variazioni Fondo Pluriennale Vincolato - Adeguamento Residui - Prelevamento Fondo Spese Obbligatorie e Spese Impreviste - Prelevamento Fondo Riserva di Cassa.;http://trasparenza.regione.campania.it/PD20180006727_006683621.pdf;50;13;91
204;05/04/2018;Variazioni al Bilancio 2018/2020: Iscrizione Provvedimenti Pluriennali - Variazioni Fondo Pluriennale Vincolato - Adeguamento Residui - Prelevamento Fondo Spese Obbligatorie e Spese Impreviste - Prelevamento Fondo Riserva di Cassa.;http://trasparenza.regione.campania.it/PD20180006727_006683622.pdf;50;13;91
204;05/04/2018;Variazioni al Bilancio 2018/2020: Iscrizione Provvedimenti Pluriennali - Variazioni Fondo Pluriennale Vincolato - Adeguamento Residui - Prelevamento Fondo Spese Obbligatorie e Spese Impreviste - Prelevamento Fondo Riserva di Cassa.;http://trasparenza.regione.campania.it/PD20180006727_006683623.pdf;50;13;91
204;05/04/2018;Variazioni al Bilancio 2018/2020: Iscrizione Provvedimenti Pluriennali - Variazioni Fondo Pluriennale Vincolato - Adeguamento Residui - Prelevamento Fondo Spese Obbligatorie e Spese Impreviste - Prelevamento Fondo Riserva di Cassa.;http://trasparenza.regione.campania.it/PD20180006727_006683624.pdf;50;13;91
204;05/04/2018;Variazioni al Bilancio 2018/2020: Iscrizione Provvedimenti Pluriennali - Variazioni Fondo Pluriennale Vincolato - Adeguamento Residui - Prelevamento Fondo Spese Obbligatorie e Spese Impreviste - Prelevamento Fondo Riserva di Cassa.;http://trasparenza.regione.campania.it/TRASP_DG20180000204ver03.pdf;50;13;91
216;11/04/2018;POR FESR 2014-2020 - PROGRAMMAZIONE PER L'ATTUAZIONE DELL'OBIETTIVO SPECIFICO 10.7, AZIONE 10.7.1. EDILIZIA SCOLASTICA. ISTITUZIONE CAPITOLO DI SPESA ED ISCRIZIONE DI RISORSE IN BILANCIO.;http://trasparenza.regione.campania.it/PD20180006158_006690141.pdf;50;11;0
216;11/04/2018;POR FESR 2014-2020 - PROGRAMMAZIONE PER L'ATTUAZIONE DELL'OBIETTIVO SPECIFICO 10.7, AZIONE 10.7.1. EDILIZIA SCOLASTICA. ISTITUZIONE CAPITOLO DI SPESA ED ISCRIZIONE DI RISORSE IN BILANCIO.;http://trasparenza.regione.campania.it/PD20180006158_006690142.pdf;50;11;0
216;11/04/2018;POR FESR 2014-2020 - PROGRAMMAZIONE PER L'ATTUAZIONE DELL'OBIETTIVO SPECIFICO 10.7, AZIONE 10.7.1. EDILIZIA SCOLASTICA. ISTITUZIONE CAPITOLO DI SPESA ED ISCRIZIONE DI RISORSE IN BILANCIO.;http://trasparenza.regione.campania.it/TRASP_DG20180000216ver03.pdf;50;11;0
223;18/04/2018;Variazione al Documento tecnico di accompagnamento al Bilancio Gestionale 2018/2020 ai sensi dell'art. 51 comma 2 del D.Lgs. 118/2011. Istituzione capitoli.;http://trasparenza.regione.campania.it/PD20180005349_006699155.pdf;70;5;0
223;18/04/2018;Variazione al Documento tecnico di accompagnamento al Bilancio Gestionale 2018/2020 ai sensi dell'art. 51 comma 2 del D.Lgs. 118/2011. Istituzione capitoli.;http://trasparenza.regione.campania.it/PD20180005349_006699157.pdf;70;5;0
223;18/04/2018;Variazione al Documento tecnico di accompagnamento al Bilancio Gestionale 2018/2020 ai sensi dell'art. 51 comma 2 del D.Lgs. 118/2011. Istituzione capitoli.;http://trasparenza.regione.campania.it/TRASP_DG20180000223ver03.pdf;70;5;0
224;18/04/2018;Realizzazione di interventi a valere sul  Fondo di Sviluppo e Coesione 2000-2006. Iscrizione in termini di competenza e di cassa nell'ambito della Missione 10 Programma 1005 e della Missione 8 Programma 803 del Bilancio regionale 2018-2020.;http://trasparenza.regione.campania.it/PD20180007176_006699827.pdf;50;8;5
224;18/04/2018;Realizzazione di interventi a valere sul  Fondo di Sviluppo e Coesione 2000-2006. Iscrizione in termini di competenza e di cassa nell'ambito della Missione 10 Programma 1005 e della Missione 8 Programma 803 del Bilancio regionale 2018-2020.;http://trasparenza.regione.campania.it/PD20180007176_006699828.pdf;50;8;5
224;18/04/2018;Realizzazione di interventi a valere sul  Fondo di Sviluppo e Coesione 2000-2006. Iscrizione in termini di competenza e di cassa nell'ambito della Missione 10 Programma 1005 e della Missione 8 Programma 803 del Bilancio regionale 2018-2020.;http://trasparenza.regione.campania.it/TRASP_DG20180000224ver03.pdf;50;8;5
225;18/04/2018;Acquisizione risorse al bilancio regionale, ai sensi dell'art. 51, comma 2, lettera a) del D.L.g.s. n. 118/2011.;http://trasparenza.regione.campania.it/PD20180006216_006704302.pdf;50;4;91
225;18/04/2018;Acquisizione risorse al bilancio regionale, ai sensi dell'art. 51, comma 2, lettera a) del D.L.g.s. n. 118/2011.;http://trasparenza.regione.campania.it/TRASP_DG20180000225ver10.pdf;50;4;91
226;18/04/2018;DGRC n.11 del 16.01.2018 - Bilancio Gestionale 2018 -Polo Regionale Campania Servizio Bibliotecario Nazionale (SBN) -Variazione tra capitoli di spesa ex art. 51 comma 2 del D.Lgs. n.118/2011;http://casadivetro.regione.campania.it/CASA_DG20180000226ver03.pdf;50;12;0
226;18/04/2018;DGRC n.11 del 16.01.2018 - Bilancio Gestionale 2018 -Polo Regionale Campania Servizio Bibliotecario Nazionale (SBN) -Variazione tra capitoli di spesa ex art. 51 comma 2 del D.Lgs. n.118/2011;http://casadivetro.regione.campania.it/PD20180007440_006699207.pdf;50;12;0
227;18/04/2018;Fondo sviluppo e coesione 2014-2020. Piano operativo infrastrutture (art. 1, comma 703, lettera c) della legge n. 190/2014. Delibera CIPE n. 54/2016 ISTITUZIONE CAPITOLI E ACQUISIZIONE RISORSE IN BILANCIO;http://trasparenza.regione.campania.it/PD20180007576_006699831.pdf;70;7;1
227;18/04/2018;Fondo sviluppo e coesione 2014-2020. Piano operativo infrastrutture (art. 1, comma 703, lettera c) della legge n. 190/2014. Delibera CIPE n. 54/2016 ISTITUZIONE CAPITOLI E ACQUISIZIONE RISORSE IN BILANCIO;http://trasparenza.regione.campania.it/PD20180007576_006699832.pdf;70;7;1
227;18/04/2018;Fondo sviluppo e coesione 2014-2020. Piano operativo infrastrutture (art. 1, comma 703, lettera c) della legge n. 190/2014. Delibera CIPE n. 54/2016 ISTITUZIONE CAPITOLI E ACQUISIZIONE RISORSE IN BILANCIO;http://trasparenza.regione.campania.it/TRASP_DG20180000227ver03.pdf;70;7;1
229;18/04/2018;Iscrizione nel bilancio di previsione finanziario 2018-2020 ai sensi del D. Lgs. n. 118/2011 art. 51, comma 2, lettera a) delle risorse per le attivita' dell'obiettivo specifico 6.1 del POR FESR Campania 2014/2020;http://trasparenza.regione.campania.it/PD20180006847_006698918.pdf;50;17;91
229;18/04/2018;Iscrizione nel bilancio di previsione finanziario 2018-2020 ai sensi del D. Lgs. n. 118/2011 art. 51, comma 2, lettera a) delle risorse per le attivita' dell'obiettivo specifico 6.1 del POR FESR Campania 2014/2020;http://trasparenza.regione.campania.it/TRASP_DG20180000229ver03.pdf;50;17;91
230;18/04/2018;POR Campania FESR 2014/2020. Strategia di comunicazione - Determinazioni contabili per l'esecuzione della DGR del 2 Agosto 2016, n. 455. Iscrizione di risorse in bilancio e variazione compensativa;http://trasparenza.regione.campania.it/PD20180007404_006699769.pdf;50;3;0
230;18/04/2018;POR Campania FESR 2014/2020. Strategia di comunicazione - Determinazioni contabili per l'esecuzione della DGR del 2 Agosto 2016, n. 455. Iscrizione di risorse in bilancio e variazione compensativa;http://trasparenza.regione.campania.it/PD20180007404_006699770.pdf;50;3;0
230;18/04/2018;POR Campania FESR 2014/2020. Strategia di comunicazione - Determinazioni contabili per l'esecuzione della DGR del 2 Agosto 2016, n. 455. Iscrizione di risorse in bilancio e variazione compensativa;http://trasparenza.regione.campania.it/PD20180007404_006699771.pdf;50;3;0
230;18/04/2018;POR Campania FESR 2014/2020. Strategia di comunicazione - Determinazioni contabili per l'esecuzione della DGR del 2 Agosto 2016, n. 455. Iscrizione di risorse in bilancio e variazione compensativa;http://trasparenza.regione.campania.it/TRASP_DG20180000230ver03.pdf;50;3;0
231;18/04/2018;POR Campania FESR 2014/2020. O.S. 3.4 - Azioni traPOR CAMPANIA FESR 2014/2020. O.S. 3.4 - AZIONI TRASVERSALI PER L' INTERNAZIONALIZZAZIONE DELLE IMPRESE -  DETERMINAZIONI CONTABILI PER L' ESECUZIONE DELLA DGR DELL' 8 AGOSTO 2017, N. 527. ISCRIZIONE DI RISORSE IN BILANCIO E VARIAZIONE COMPENSATIVA.;http://casadivetro.regione.campania.it/CASA_DG20180000231ver03.pdf;50;3;0
231;18/04/2018;POR Campania FESR 2014/2020. O.S. 3.4 - Azioni traPOR CAMPANIA FESR 2014/2020. O.S. 3.4 - AZIONI TRASVERSALI PER L' INTERNAZIONALIZZAZIONE DELLE IMPRESE -  DETERMINAZIONI CONTABILI PER L' ESECUZIONE DELLA DGR DELL' 8 AGOSTO 2017, N. 527. ISCRIZIONE DI RISORSE IN BILANCIO E VARIAZIONE COMPENSATIVA.;http://casadivetro.regione.campania.it/PD20180007143_006699817.pdf;50;3;0
231;18/04/2018;POR Campania FESR 2014/2020. O.S. 3.4 - Azioni traPOR CAMPANIA FESR 2014/2020. O.S. 3.4 - AZIONI TRASVERSALI PER L' INTERNAZIONALIZZAZIONE DELLE IMPRESE -  DETERMINAZIONI CONTABILI PER L' ESECUZIONE DELLA DGR DELL' 8 AGOSTO 2017, N. 527. ISCRIZIONE DI RISORSE IN BILANCIO E VARIAZIONE COMPENSATIVA.;http://casadivetro.regione.campania.it/PD20180007143_006699818.pdf;50;3;0
231;18/04/2018;POR Campania FESR 2014/2020. O.S. 3.4 - Azioni traPOR CAMPANIA FESR 2014/2020. O.S. 3.4 - AZIONI TRASVERSALI PER L' INTERNAZIONALIZZAZIONE DELLE IMPRESE -  DETERMINAZIONI CONTABILI PER L' ESECUZIONE DELLA DGR DELL' 8 AGOSTO 2017, N. 527. ISCRIZIONE DI RISORSE IN BILANCIO E VARIAZIONE COMPENSATIVA.;http://casadivetro.regione.campania.it/PD20180007143_006699819.pdf;50;3;0
232;18/04/2018;DGR 204/2018 integrazioni e rettifiche - Aggiornamento Piano dei Conti Finanziario - Istituzione nuovi capitoli ed esecuzione DGR 828/2017;http://trasparenza.regione.campania.it/PD20180007782_006704274.pdf;50;13;91
232;18/04/2018;DGR 204/2018 integrazioni e rettifiche - Aggiornamento Piano dei Conti Finanziario - Istituzione nuovi capitoli ed esecuzione DGR 828/2017;http://trasparenza.regione.campania.it/PD20180007782_006704275.pdf;50;13;91
232;18/04/2018;DGR 204/2018 integrazioni e rettifiche - Aggiornamento Piano dei Conti Finanziario - Istituzione nuovi capitoli ed esecuzione DGR 828/2017;http://trasparenza.regione.campania.it/PD20180007782_006704276.pdf;50;13;91
232;18/04/2018;DGR 204/2018 integrazioni e rettifiche - Aggiornamento Piano dei Conti Finanziario - Istituzione nuovi capitoli ed esecuzione DGR 828/2017;http://trasparenza.regione.campania.it/PD20180007782_006704277.pdf;50;13;91
